Datetima;Curah Hujan;RMM1;RMM2;Phase;Amplitude
02/09/2019;0,04;0,95658052;0,18654114;5;0,97459936
03/09/2019;0,01;1,0200229;0,25974798;5;1,0525757
04/09/2019;0,02;0,93847817;0,73592383;5;1,1926128
05/09/2019;0,03;0,90171307;0,99854422;6;1,3454282
06/09/2019;0,06;0,86417276;0,95526212;6;1,2881461
07/09/2019;0,03;0,89151722;0,83841264;5;1,2238214
08/09/2019;0,04;1,2587651;1,0049505;5;1,6107188
09/09/2019;0,03;1,4235075;0,99070412;5;1,7343206
10/09/2019;0,02;1,3220911;0,7507779;5;1,5203922
11/09/2019;0,17;0,93328702;0,42952621;5;1,0273838
12/09/2019;0,4;0,37746564;0,44192472;6;0,58118653
13/09/2019;0,04;-0,19530553;0,57385814;7;0,60618263
14/09/2019;0,08;-0,62820303;0,77483195;7;0,99749869
15/09/2019;0,03;-0,94168866;0,80638033;8;1,2397689
16/09/2019;0,09;-1,2125008;0,71338856;8;1,4067982
17/09/2019;0,05;-1,4128609;0,57018757;8;1,5235779
18/09/2019;0,05;-1,8282536;0,37815362;8;1,8669524
19/09/2019;0,11;-1,9089057;0,36515135;8;1,9435166
20/09/2019;0;-1,6905596;0,22523099;8;1,7054973
21/09/2019;0;-1,7658271;-0,051569663;1;1,7665799
22/09/2019;0;-1,909688;-0,54931682;1;1,9871229
23/09/2019;0,02;-2,3816104;-0,9409464;1;2,5607514
24/09/2019;0,05;-2,600915;-1,0860437;1;2,8185546
25/09/2019;0,01;-2,7170579;-1,2839079;1;3,0051329
26/09/2019;3,24;-2,7215035;-1,3608904;1;3,0427954
27/09/2019;0,04;-2,4192865;-1,2850709;1;2,7394078
28/09/2019;0,07;-2,1127663;-1,3838178;1;2,5256155
29/09/2019;0,16;-1,8714691;-1,2133803;1;2,230401
30/09/2019;0,03;-1,6711385;-1,2910073;1;2,1117301
01/10/2019;0,08;-1,5754724;-1,1681216;1;1,9612805
02/10/2019;0,19;-1,7654244;-0,9244799;1;1,9928337
03/10/2019;0,01;-1,8336018;-0,59920406;1;1,9290259
04/10/2019;0,01;-1,6143329;-0,52474397;1;1,6974766
05/10/2019;0,03;-1,5713459;-0,45275828;1;1,6352731
06/10/2019;0,06;-1,5617962;-0,31817901;1;1,5938774
07/10/2019;0,01;-1,5687699;-0,31732723;1;1,6005423
08/10/2019;0,02;-1,580542;-0,22255154;1;1,5961335
09/10/2019;0,01;-1,4597788;0,014408975;8;1,4598498
10/10/2019;0,02;-1,5155169;0,16521069;8;1,5244954
11/10/2019;0,01;-1,3159786;0,28032967;8;1,3455054
12/10/2019;0;-1,4402406;0,20037635;8;1,4541128
13/10/2019;0;-1,6082379;-0,022078317;1;1,6083895
14/10/2019;0,09;-1,518792;-0,24884556;1;1,5390431
15/10/2019;0,17;-1,2853332;-0,44790834;1;1,3611404
16/10/2019;0,08;-1,119692;-0,69729561;1;1,3190646
17/10/2019;0,06;-1,1773418;-0,88502139;1;1,4728872
18/10/2019;0,02;-1,1387259;-1,2775086;2;1,7113518
19/10/2019;0,07;-1,2342861;-1,6118683;2;2,0301678
20/10/2019;0,07;-1,2970915;-1,86849;2;2,2745771
21/10/2019;0,01;-0,91797662;-2,0323291;2;2,230032
22/10/2019;0,03;-0,49646172;-2,0496318;2;2,1089013
23/10/2019;0,03;-0,34308514;-1,8984921;2;1,9292433
24/10/2019;0,07;-0,15232106;-1,409528;2;1,4177344
25/10/2019;0,01;0,10234705;-1,0080371;3;1,0132195
26/10/2019;0,02;0,22245243;-0,95850891;3;0,98398393
27/10/2019;0,02;0,38094637;-0,92464679;3;1,0000459
28/10/2019;0,03;0,47075677;-0,65139949;3;0,80369967
29/10/2019;0,06;0,62951881;-0,59627372;4;0,86708492
30/10/2019;0,16;0,74707162;-0,41545007;4;0,85481858
31/10/2019;2,99;1,1567075;-0,23119874;4;1,1795869
01/11/2019;0,14;1,5824169;0,17353325;5;1,5919036
02/11/2019;18,47;1,750524;0,52579427;5;1,8277839
03/11/2019;0,22;1,8295995;0,88454908;5;2,0322061
04/11/2019;0,11;1,9297038;1,1869113;5;2,2655056
05/11/2019;0,02;2,0932002;1,0350994;5;2,3351483
06/11/2019;0,06;1,9749087;1,0939293;5;2,2576416
07/11/2019;0,02;1,817062;1,5787601;5;2,407114
08/11/2019;0,07;1,1931143;1,9079025;6;2,2502475
09/11/2019;0,03;0,42355841;2,2805681;6;2,3195674
10/11/2019;5,33;-0,053015895;2,2279525;7;2,2285831
11/11/2019;0,08;-0,60473019;2,0791001;7;2,1652613
12/11/2019;0,14;-1,2081536;1,8158494;7;2,181042
13/11/2019;0,05;-1,4641044;1,4552777;8;2,0643241
14/11/2019;0,07;-1,6437808;0,87274885;8;1,8611034
15/11/2019;0,05;-1,3441651;0,25705975;8;1,3685246
16/11/2019;0,06;-1,3910779;0,25850955;8;1,414894
17/11/2019;0,02;-1,4738196;0,32699966;8;1,5096599
18/11/2019;0,01;-1,7223767;0,37032032;8;1,7617375
19/11/2019;0,05;-1,5614045;0,14048567;8;1,5677118
20/11/2019;0,02;-1,2407793;-0,006188268;1;1,2407947
21/11/2019;0,03;-1,0516248;-0,6602456;1;1,241708
22/11/2019;0,14;-0,65301925;-0,85287249;2;1,0741627
23/11/2019;10,84;-0,036690723;-0,76334906;2;0,76423037
24/11/2019;0,39;0,32274005;-0,67703676;3;0,75002664
25/11/2019;0,07;0,11307983;-0,4226045;3;0,43747184
26/11/2019;0,55;-0,40776652;-0,23657903;1;0,47142676
27/11/2019;0,05;-0,64956033;-0,20393585;1;0,6808219
28/11/2019;0,06;-0,73251253;-0,40401694;1;0,83654308
29/11/2019;0,05;-0,72269344;-0,67564481;1;0,98933399
30/11/2019;0,29;-0,53749633;-0,48868671;1;0,72644132
01/12/2019;0,02;-0,36704993;-0,31464636;1;0,48345423
02/12/2019;0,09;-0,4625313;-0,3642002;1;0,58870792
03/12/2019;1,73;-0,53988332;-0,46505582;1;0,71256638
04/12/2019;0,66;-0,47820807;-0,5372687;2;0,71926391
05/12/2019;2,2;-0,42792362;-0,80959255;2;0,91572851
06/12/2019;0,1;-0,45921677;-1,0269798;2;1,1249745
07/12/2019;2,27;-0,39987871;-1,1094215;2;1,1792874
08/12/2019;0,08;-0,31490937;-0,99674022;2;1,0453033
09/12/2019;4,68;-0,44790334;-0,97552592;2;1,0734376
10/12/2019;1,4;-0,46797982;-0,86385638;2;0,9824729
11/12/2019;3,92;-0,37198594;-1,0920893;2;1,1537038
12/12/2019;10,05;-0,27456376;-1,3303275;2;1,3583654
13/12/2019;1,59;-0,14694789;-1,4989096;2;1,5060954
14/12/2019;2,83;-0,10295149;-1,5138714;2;1,517368
15/12/2019;6,91;0,16957989;-1,3206692;3;1,3315121
16/12/2019;7,41;0,32198766;-0,98503798;3;1,0363281
17/12/2019;2,9;0,48511866;-0,77891153;3;0,91762918
18/12/2019;9,02;0,4811357;-0,49783561;3;0,69233799
19/12/2019;1,02;0,48562816;-0,23035945;4;0,53749436
20/12/2019;4,48;0,42614132;-0,10477617;4;0,43883309
21/12/2019;16,65;0,4221065;0,13560931;5;0,44335514
22/12/2019;2,55;0,40202826;0,19027597;5;0,44478273
23/12/2019;1,95;0,58022803;0,55401957;5;0,80224824
24/12/2019;1,17;0,60856766;0,85157502;6;1,0466778
25/12/2019;24,66;0,530972;1,3008189;6;1,4050128
26/12/2019;4,64;0,3353959;1,4595418;6;1,4975823
27/12/2019;16,17;-0,021624025;1,4329205;7;1,4330835
28/12/2019;1,72;-0,32551655;1,1587359;7;1,2035904
29/12/2019;1,84;-0,67371005;0,97474039;7;1,1849068
30/12/2019;2,36;-0,68296784;0,67583859;8;0,96083444
31/12/2019;6,92;-0,46018589;0,42760435;8;0,62818509
01/01/2020;8,01;-0,43488729;0,10185266;8;0,44665524
02/01/2020;3,79;-0,3488636;0,071182832;8;0,35605168
03/01/2020;49,78;-0,20854364;-0,096805483;1;0,22991683
04/01/2020;26,29;0,17592983;-0,39364409;3;0,4311693
05/01/2020;7,27;0,6519109;-0,66428894;3;0,93073499
06/01/2020;1,76;1,4926015;-0,64652735;4;1,626609
07/01/2020;7,68;2,2428949;-0,6696586;4;2,3407307
08/01/2020;35,18;2,6523485;-0,55546004;4;2,7098873
09/01/2020;9,86;3,0931249;-0,42877507;4;3,1227024
10/01/2020;0,19;3,3624463;-0,18215919;4;3,367377
11/01/2020;5,44;3,5577629;0,60742354;5;3,6092436
12/01/2020;6,03;3,4317532;1,2857286;5;3,6647003
13/01/2020;1,18;3,0997558;1,9161406;5;3,6441846
14/01/2020;13,23;2,5025556;2,282433;5;3,3870761
15/01/2020;14,35;2,0120792;2,4837456;6;3,1964755
16/01/2020;0,83;1,9312092;2,7087276;6;3,3266761
17/01/2020;0,38;1,5173742;2,9663482;6;3,3319132
18/01/2020;1,98;0,87691742;2,9358387;6;3,0640061
19/01/2020;0,1;0,14623371;2,7539566;6;2,7578363
20/01/2020;0,34;-0,35535219;2,2682514;7;2,295918
21/01/2020;1,1;-0,75346988;2,0437512;7;2,1782184
22/01/2020;0,19;-0,97261178;2,0272198;7;2,2484648
23/01/2020;19,2;-0,8306343;1,7830598;7;1,9670424
24/01/2020;4,32;-0,47842368;1,2794083;7;1,3659337
25/01/2020;3,59;-0,34576282;0,77875584;7;0,85206372
26/01/2020;2,54;0,14680329;0,54624504;6;0,56562781
27/01/2020;0,42;0,29881379;0,59915918;6;0,6695382
28/01/2020;0,28;0,55734718;0,72521532;6;0,9146437
29/01/2020;1,79;0,71212828;1,0098958;6;1,2357249
30/01/2020;15,84;0,77026534;1,0091758;6;1,269545
31/01/2020;1,83;0,60763359;0,70925695;6;0,93395078
01/02/2020;10,43;0,32359233;0,70430702;6;0,77508736
02/02/2020;2,3;0,38602972;0,56929958;6;0,6878379
03/02/2020;0,68;0,5691995;0,43799838;5;0,7182135
04/02/2020;0,12;0,62350518;0,15147083;5;0,64164019
05/02/2020;0,49;0,98200089;-0,054749798;4;0,98352593
06/02/2020;2,67;1,2640014;0,033343747;5;1,264441
07/02/2020;37,59;1,5382361;0,005769853;5;1,538247
08/02/2020;4,63;1,553382;0,23610532;5;1,571223
09/02/2020;8,56;1,6505853;0,61796498;5;1,7624735
10/02/2020;11,01;1,3625598;0,86202985;5;1,6123476
11/02/2020;6,45;0,82344419;1,0402879;6;1,3267475
12/02/2020;1,3;0,50997156;1,1741341;6;1,2801023
13/02/2020;3,93;0,52364439;1,3292981;6;1,4287187
14/02/2020;4,26;0,7487101;1,4879286;6;1,6656826
15/02/2020;1,14;1,1775806;1,4567704;6;1,8731995
16/02/2020;3,01;1,3361071;1,3355688;5;1,8891603
17/02/2020;14,04;1,5269868;1,1277609;5;1,8982975
18/02/2020;1,09;1,3660785;1,2318423;5;1,8394581
19/02/2020;11,6;1,1077207;1,2570662;6;1,6754882
20/02/2020;18,16;0,39533356;1,1059489;6;1,1744835
21/02/2020;12,29;-0,37064442;0,80248326;7;0,88394386
22/02/2020;11,15;-0,56011736;0,87469959;7;1,0386678
23/02/2020;0,47;-0,81345534;0,85580647;7;1,1807262
24/02/2020;2,24;-0,94363195;0,51290113;8;1,0740153
25/02/2020;5,37;-0,81581414;0,39111;8;0,90472084
26/02/2020;1,69;-0,5853343;0,077015072;8;0,59037918
27/02/2020;1,2;-0,11728658;-0,096246734;1;0,15172203
28/02/2020;11,78;0,21511343;-0,22399946;3;0,31056327
29/02/2020;18,98;0,5808056;-0,56461334;4;0,81001443
01/03/2020;16,05;0,73953432;-1,1166931;3;1,339371
02/03/2020;5,26;0,98668325;-1,329989;3;1,6560237
03/03/2020;12,34;1,1776056;-1,3107544;3;1,7620534
04/03/2020;16,19;1,4531714;-0,88077307;4;1,6992551
05/03/2020;33,14;1,6724054;-0,39912501;4;1,7193722
06/03/2020;4,95;1,9079895;0,19189422;5;1,9176151
07/03/2020;12,04;1,9704471;0,52042413;5;2,0380144
08/03/2020;5,99;1,7402548;0,42641178;5;1,7917348
09/03/2020;6,04;1,1976219;0,75196242;5;1,4141237
10/03/2020;14,62;0,87086987;0,92146903;6;1,26788
11/03/2020;0,75;0,72022921;0,92949879;6;1,1758819
12/03/2020;0,85;0,45532367;0,92281258;6;1,02903
13/03/2020;26,66;0,16060282;1,1706109;6;1,1815766
14/03/2020;1,72;0,2817879;0,87383908;6;0,91814983
15/03/2020;0,91;0,22389531;0,16502219;5;0,27813923
16/03/2020;21,74;-0,36962983;-0,20434523;1;0,42235434
17/03/2020;3,77;-0,97185838;-0,42849484;1;1,0621283
18/03/2020;3,49;-1,0784789;-0,96956414;1;1,4502314
19/03/2020;0,29;-0,88503826;-1,5667089;2;1,7994081
20/03/2020;2,86;-0,52144265;-1,7223638;2;1,7995665
21/03/2020;22,31;-0,15545124;-1,6987362;2;1,705834
22/03/2020;1,29;0,12958363;-1,6772466;3;1,6822449
23/03/2020;19,85;0,61233407;-1,577966;3;1,6926103
24/03/2020;4,84;1,1967119;-1,6137974;3;2,0090947
25/03/2020;0,12;1,2332524;-1,4609454;3;1,9118768
26/03/2020;0,38;1,1572956;-1,2227865;3;1,6836091
27/03/2020;10,84;1,3920969;-1,0264536;4;1,7296071
28/03/2020;1,76;1,6491907;-0,74029851;4;1,8077255
29/03/2020;2,75;1,6664258;-0,74803561;4;1,8266177
30/03/2020;2,15;1,693296;-0,75211227;4;1,8528152
31/03/2020;0,12;1,303383;-0,51080871;4;1,3999046
01/04/2020;0,05;0,96398723;-0,19499511;4;0,98351133
02/04/2020;0,84;1,0557622;0,40092108;5;1,1293235
03/04/2020;0,72;0,83525455;0,72205305;5;1,1040882
04/04/2020;6,43;0,66881782;0,67928678;6;0,95328265
05/04/2020;0,39;0,54824549;0,62948185;6;0,83475775
06/04/2020;3,47;0,34377423;0,90967631;6;0,97246683
07/04/2020;0,51;0,27055785;0,9687832;6;1,0058541
08/04/2020;1,61;-0,18057361;1,1135449;7;1,128091
09/04/2020;0,81;-1,0731844;1,2726314;7;1,6647269
10/04/2020;2,76;-1,7423358;1,2350233;8;2,1356537
11/04/2020;3,01;-2,0694766;0,92561662;8;2,2670465
12/04/2020;0,66;-2,0027409;0,32651752;8;2,0291831
13/04/2020;1,07;-1,7106644;-0,18050198;1;1,720161
14/04/2020;2,1;-1,4303364;-0,55858922;1;1,5355403
15/04/2020;0,64;-1,0983729;-0,68030059;1;1,2919877
16/04/2020;1;-1,1035403;-0,84607261;1;1,3905538
17/04/2020;2,23;-1,1748331;-0,90156001;1;1,4808927
18/04/2020;1,71;-1,2736332;-0,86681467;1;1,5406199
19/04/2020;20,44;-1,404439;-1,1118915;1;1,7912989
20/04/2020;0,53;-1,4018552;-1,2244123;1;1,8612854
21/04/2020;0,26;-1,2417164;-1,5365841;2;1,9755887
22/04/2020;0,62;-0,75376219;-1,806934;2;1,9578478
23/04/2020;0,05;-0,45611969;-2,1518531;2;2,1996629
24/04/2020;0,83;-0,29305813;-2,2877862;2;2,3064797
25/04/2020;0,76;0,21268784;-2,2574673;3;2,2674644
26/04/2020;0,22;0,47566679;-2,0438828;3;2,0985031
27/04/2020;0,09;0,94940907;-1,7911307;3;2,0271966
28/04/2020;0,17;0,96522552;-1,7213159;3;1,9734712
29/04/2020;0,13;1,1393226;-1,4242921;3;1,8239144
30/04/2020;0,12;1,1299127;-1,2328955;3;1,6723439
01/05/2020;0,44;1,2140998;-0,74861801;4;1,4263475
02/05/2020;0,35;1,2814542;-0,42169985;4;1,3490573
03/05/2020;0,73;1,2698201;-0,11597686;4;1,2751054
04/05/2020;0,1;0,90922469;0,09963122;5;0,91466713
05/05/2020;0,21;0,45483381;0,24480233;5;0,51652873
06/05/2020;0,19;0,2948679;0,33624759;6;0,44722423
07/05/2020;1,06;0,026698016;0,19930071;6;0,20108096
08/05/2020;0,57;-0,38478762;0,16343381;8;0,41805756
09/05/2020;0,1;-0,55974239;0,094477698;8;0,56765974
10/05/2020;0,06;-0,68242449;-0,28166607;1;0,73826754
11/05/2020;0,12;-0,55263501;-0,57613933;2;0,79833698
12/05/2020;0,21;-0,40844822;-0,93140608;2;1,0170287
13/05/2020;0,14;-0,32981685;-1,0452063;2;1,0960089
14/05/2020;0,09;-0,25247997;-1,1237992;2;1,151812
15/05/2020;0,43;-0,13548686;-1,164556;2;1,172411
16/05/2020;0,32;-0,16803062;-1,5861243;2;1,5949998
17/05/2020;0,53;-0,24019523;-1,8512219;2;1,8667395
18/05/2020;1,46;-0,06854526;-1,7716261;2;1,7729516
19/05/2020;2,74;0,23099613;-1,3894941;3;1,4085642
20/05/2020;1,23;0,56170535;-1,2084734;3;1,3326368
21/05/2020;6,47;0,94140196;-0,79589993;4;1,2327589
22/05/2020;1,3;1,306197;0,061048742;5;1,3076229
23/05/2020;14,6;1,4704154;0,77556175;5;1,6624131
24/05/2020;1,4;1,0516052;1,124702;6;1,5397494
25/05/2020;3,1;0,32177863;1,1613702;6;1,2051233
26/05/2020;5,07;-0,3523272;1,1953218;7;1,2461655
27/05/2020;2,25;-0,88370425;1,0397792;7;1,3645782
28/05/2020;48,96;-1,0938663;0,62225503;8;1,2584692
29/05/2020;22,41;-1,1932769;0,21983741;8;1,2133583
30/05/2020;0,83;-1,464738;0,04274137;8;1,4653615
31/05/2020;1,66;-1,529649;-0,21204241;1;1,5442759
01/06/2020;0,11;-1,4952025;-0,50782043;1;1,5790859
02/06/2020;0,29;-1,4507074;-0,67722446;1;1,6009949
03/06/2020;0,18;-1,2931254;-0,81950819;1;1,5309366
04/06/2020;0,62;-1,268618;-0,96222055;1;1,59225
05/06/2020;2,34;-1,3162496;-1,1881462;1;1,7731905
06/06/2020;0,5;-1,1225088;-1,0829003;1;1,5597112
07/06/2020;0,17;-1,0401938;-1,0311329;1;1,4646633
08/06/2020;0,03;-0,81868154;-1,2144135;2;1,4645953
09/06/2020;0,07;-0,60201669;-1,262309;2;1,3985163
10/06/2020;0,04;-0,29068068;-1,0960888;2;1,1339779
11/06/2020;0,09;-0,13571282;-1,0612019;2;1,0698446
12/06/2020;0,11;0,12942649;-0,94580108;3;0,95461559
13/06/2020;0,94;0,22974029;-1,0909704;3;1,1148977
14/06/2020;2,36;0,085379407;-1,2520323;3;1,25494
15/06/2020;0,02;-0,10343163;-1,4316323;2;1,4353638
16/06/2020;0,34;-0,16767964;-1,5779811;2;1,5868651
17/06/2020;0,5;-0,24957138;-1,3777227;2;1,4001449
18/06/2020;0,2;-0,37151304;-1,2841105;2;1,3367729
19/06/2020;0,24;-0,64214361;-1,2032831;2;1,3639057
20/06/2020;0,17;-0,87547576;-1,289822;2;1,5588773
21/06/2020;0,1;-1,0288944;-1,2349323;2;1,6073835
22/06/2020;0,4;-1,0465378;-1,1681564;2;1,5683848
23/06/2020;0,23;-1,1102799;-1,0027645;1;1,4960809
24/06/2020;0,22;-1,1524298;-0,86255181;1;1,4394757
25/06/2020;0,14;-1,1067189;-0,67585415;1;1,2967674
26/06/2020;0,11;-1,143303;-0,60710913;1;1,2944974
27/06/2020;0,52;-1,0426612;-0,31629962;1;1,0895815
28/06/2020;0,04;-0,85363173;-0,22502489;1;0,88279295
29/06/2020;0,03;-0,84731227;-0,31945285;1;0,905532
30/06/2020;0,17;-0,76446486;-0,44956797;1;0,8868584
01/07/2020;0,12;-0,6935842;-0,58298045;1;0,90604925
02/07/2020;0,06;-0,58776569;-0,81593019;2;1,0055897
03/07/2020;0,14;-0,89592731;-0,9636476;2;1,3157897
04/07/2020;0,17;-1,3690392;-1,3031288;1;1,8900828
05/07/2020;0,37;-1,6698074;-1,2664076;1;2,0957205
06/07/2020;0,54;-1,6976693;-1,4472615;1;2,2308397
07/07/2020;0,27;-1,6800356;-1,5521399;1;2,2872818
08/07/2020;0,45;-1,5705454;-1,6000746;2;2,2420642
09/07/2020;0,31;-1,3997805;-1,6763755;2;2,1839461
10/07/2020;0,28;-1,2125523;-1,5951265;2;2,0036745
11/07/2020;0,16;-0,75747693;-1,5486603;2;1,7239836
12/07/2020;0,06;-0,53864706;-1,6053885;2;1,6933438
13/07/2020;0,24;-0,44354159;-1,4552721;2;1,5213633
14/07/2020;0,18;-0,52518451;-1,2756026;2;1,3794857
15/07/2020;0,01;-0,40829301;-0,94841349;2;1,0325654
16/07/2020;0,02;-0,21786785;-0,98749006;2;1,0112383
17/07/2020;0,09;-0,26290199;-0,80568528;2;0,84749407
18/07/2020;0,26;-0,50519812;-0,72109067;2;0,88045269
19/07/2020;1,13;-0,83728951;-0,40295911;1;0,92920923
20/07/2020;0,86;-0,92422611;-0,65377665;1;1,1320856
21/07/2020;0,09;-0,72636575;-1,1008568;2;1,3188983
22/07/2020;0,06;-0,71556962;-1,3983498;2;1,5708029
23/07/2020;0,03;-0,60589296;-1,6067201;2;1,717165
24/07/2020;0,04;-0,42553791;-1,5814766;2;1,6377273
25/07/2020;0,01;-0,3830201;-1,7450006;2;1,7865417
26/07/2020;0,04;-0,21216583;-1,565046;2;1,5793616
27/07/2020;0,11;0,20928612;-1,4370615;3;1,4522213
28/07/2020;0,07;0,42543364;-1,2837958;3;1,3524517
29/07/2020;0,15;0,7343753;-0,97606236;3;1,2214766
30/07/2020;0,35;1,0888386;-0,64835954;4;1,2672567
31/07/2020;0,17;1,150672;-0,64974099;4;1,3214421
01/08/2020;0,03;1,0010979;-0,64020145;4;1,1882992
02/08/2020;0,22;0,90744311;-0,3955766;4;0,98991609
03/08/2020;0,15;1,3549417;-0,2583223;4;1,3793467
04/08/2020;0,11;1,8992074;-0,36004767;4;1,9330347
05/08/2020;0,08;2,074091;-0,44238845;4;2,1207452
06/08/2020;0,1;2,2396755;-0,29262435;4;2,2587111
07/08/2020;0,23;2,2548249;0,063333288;5;2,2557142
08/08/2020;0,13;1,9461045;0,22865075;5;1,9594908
09/08/2020;0,08;1,5370337;0,33527622;5;1,5731759
10/08/2020;0,61;1,0993655;0,28619835;5;1,1360079
11/08/2020;0,28;0,62087691;0,43845814;5;0,76008791
12/08/2020;0,84;0,266247;0,51128531;6;0,57645482
13/08/2020;0,17;-0,11530804;0,68119407;7;0,69088441
14/08/2020;1,93;-0,4690071;0,60922068;7;0,76884168
15/08/2020;0,33;-1,0253519;0,72041279;8;1,2531325
16/08/2020;1,05;-1,2580569;0,87197602;8;1,5307022
17/08/2020;1,09;-1,4342711;1,0981374;8;1,8063885
18/08/2020;0,85;-1,4427207;0,86524218;8;1,6822863
19/08/2020;0,14;-1,2836697;0,52785856;8;1,3879635
20/08/2020;0,02;-1,433916;0,23519504;8;1,4530766
21/08/2020;0,02;-1,3905916;0,046003297;8;1,3913523
22/08/2020;0,01;-1,5338733;-0,23896182;1;1,5523757
23/08/2020;0,01;-1,8085926;-0,23478062;1;1,8237678
24/08/2020;0,04;-1,8461998;-0,62474227;1;1,9490398
25/08/2020;0,02;-1,9911885;-0,97443402;1;2,2168341
26/08/2020;0,02;-2,0013075;-1,1910652;1;2,3289199
27/08/2020;0,18;-1,6951704;-1,3970488;1;2,1966674
28/08/2020;0,08;-1,0575029;-1,4042262;2;1,7578862
29/08/2020;0;-0,54719716;-1,5051967;2;1,6015748
30/08/2020;0;-0,14465185;-1,5569788;2;1,5636839
31/08/2020;0,06;0,32761085;-1,5749624;3;1,608675
01/09/2020;0,14;0,54693407;-1,2780763;3;1,3901856
02/09/2020;0,99;0,8767302;-0,71053231;4;1,1284999
03/09/2020;0,15;0,80041158;-0,68517232;4;1,0536222
04/09/2020;0,1;0,70799923;-0,7376582;3;1,0224493
05/09/2020;0,12;0,71397883;-0,53159887;4;0,89014781
06/09/2020;0,05;0,41883984;-0,56212521;3;0,70100754
07/09/2020;0,03;0,17785965;-0,7026751;3;0,7248354
08/09/2020;0,07;0,2963877;-0,51449591;3;0,59376067
09/09/2020;0,11;0,6789245;-0,24905926;4;0,72316599
10/09/2020;0,19;0,86247474;-0,36556152;4;0,93674856
11/09/2020;0,12;0,77416414;-0,51530755;4;0,92998493
12/09/2020;0,05;0,6054768;-0,47452113;4;0,76926744
13/09/2020;0,04;0,54382145;-0,49501681;4;0,73537976
14/09/2020;0,64;0,70772994;-0,71519756;3;1,0061755
15/09/2020;0,32;1,2555386;-0,64245003;4;1,4103614
16/09/2020;0,41;1,5457087;-0,51472694;4;1,629159
17/09/2020;0,14;1,518859;-0,34004015;4;1,5564575
18/09/2020;0,18;1,2191538;-0,20991993;4;1,2370943
19/09/2020;0,27;0,87086064;-0,005050961;4;0,8708753
20/09/2020;0,38;0,82338595;0,17609715;5;0,84200633
21/09/2020;2,19;0,92831057;0,21926624;5;0,95385438
22/09/2020;0,04;1,0901269;0,31082487;5;1,1335734
23/09/2020;0,02;1,2912834;0,38864282;5;1,3485013
24/09/2020;0,11;1,322513;0,46071997;5;1,4004655
25/09/2020;0,02;1,1969647;0,53165287;5;1,3097249
26/09/2020;0,04;1,2335352;0,46492735;5;1,3182437
27/09/2020;0,12;1,1507186;0,42384887;5;1,2262957
28/09/2020;0,11;1,3220011;0,53639299;5;1,4266759
29/09/2020;0,19;1,3287997;0,71786785;5;1,5103122
30/09/2020;0,12;1,3344591;0,5818907;5;1,4558083
01/10/2020;0,09;1,4435751;0,34326473;5;1,4838262
02/10/2020;0,12;1,2486855;0,056935396;5;1,2499828
03/10/2020;0,44;1,1131914;0,075627349;5;1,1157573
04/10/2020;0,35;0,96861261;-0,002639474;4;0,96861619
05/10/2020;0,16;1,201053;0,089244999;5;1,2043642
06/10/2020;0,11;1,2757335;0,044421122;5;1,2765067
07/10/2020;0,2;1,3465339;0,17178456;5;1,3574474
08/10/2020;0,21;1,5745791;-0,064478189;4;1,5758988
09/10/2020;9,21;1,743281;-0,040539261;4;1,7437522
10/10/2020;1,72;1,7379637;-0,1051849;4;1,7411438
11/10/2020;13,09;1,8540219;-0,048380405;4;1,854653
12/10/2020;0,57;1,9542841;-0,2317993;4;1,967983
13/10/2020;0,36;2,046423;-0,16723849;4;2,0532453
14/10/2020;1,82;2,4097075;0,069231898;5;2,410702
15/10/2020;1;2,7756443;0,48825738;5;2,8182611
16/10/2020;0,01;2,630718;0,9066388;5;2,7825656
17/10/2020;0,16;2,3593905;1,1344147;5;2,6179419
18/10/2020;0,3;2,1488359;1,1397208;5;2,4323773
19/10/2020;6,56;2,1627576;1,1125004;5;2,4321139
20/10/2020;0,96;1,9823552;1,2411681;5;2,3388524
21/10/2020;0,42;1,9540087;1,5411953;5;2,4886608
22/10/2020;0,49;2,0363741;1,5221745;5;2,5424073
23/10/2020;0,34;1,7519419;1,4212091;5;2,2559114
24/10/2020;1,22;1,5306623;1,3288701;5;2,0270231
25/10/2020;0,91;1,4463301;1,4413146;5;2,0418763
26/10/2020;0,17;1,122846;1,5795482;6;1,9379773
27/10/2020;13,38;0,57823855;1,4690341;6;1,5787402
28/10/2020;1,12;0,20967367;1,1810101;6;1,1994783
29/10/2020;4,76;0,093993433;1,1990011;6;1,2026796
30/10/2020;3,01;-0,18871425;1,3029811;7;1,3165762
31/10/2020;2,75;-0,22428386;1,1365887;7;1,1585064
01/11/2020;8,04;-0,039104458;0,98358756;7;0,98436457
02/11/2020;21,28;-0,16791491;0,87867677;7;0,89457715
03/11/2020;0,47;-0,093860224;0,66716945;7;0,67373943
04/11/2020;0,4;-0,16380624;0,634987;7;0,65577513
05/11/2020;0,22;-0,29335997;0,42933476;7;0,51998883
06/11/2020;0,39;-0,69953018;0,55808717;8;0,89487642
07/11/2020;0,14;-0,889763;0,57636315;8;1,0601286
08/11/2020;0,44;-0,75970924;0,37755543;8;0,848355
09/11/2020;0,09;-0,69497085;0,49401766;8;0,85266519
10/11/2020;3,51;-1,0306013;0,39784315;8;1,1047254
11/11/2020;4,45;-1,1598797;0,2524094;8;1,1870263
12/11/2020;0,36;-1,1882145;-0,11456335;1;1,1937246
